Index,Peak indices,P Peak Time,Q Peak Time,R Peak Time,S Peak Time,T Peak Time,P_ml2_Ampli,Q_ml2_Ampli,R_ml2_Ampli,S_ml2_Ampli,T_ml2_Ampli,P_v5_Ampli,Q_v5_Ampli,R_v5_Ampli,S_v5_Ampli,T_v5_Ampli,diff_T_S,diff_R_P,diff_R_next_R,diff_RQ_SR,diff_T_Q,diff_T_P,diff_T_R,label
101_343,106505,295713.8889252845,295802.7778141843,295847.2222586342,295897.2222586404,296138.8889253368,14.282606505024688,-54.7122350434277,131.89011693265326,-47.5575586334133,14.943694817418784,-0.8984789705876475,-3.52587478715516,-1.3083335712506596,2.059399117386388,0.6965419440657833,241.66666669643018,133.3333333497285,936.111111226317,94.44444445607951,336.1111111525097,425.0000000523287,291.6666667026002,N
101_344,106842,296641.66670317645,296738.88892541063,296783.33336986054,296833.3333698667,297105.55559212243,15.094166601000335,-61.96755584904925,152.49390142014792,-55.64044483879229,12.5054854937085,2.2184544531927624,4.466596358337552,-2.0429746235112693,-2.4770634715308484,-3.974151029255744,272.2222222557175,141.66666668409016,1016.6666667917743,94.44444445607951,366.666666711797,463.88888894597767,322.2222222618875,N
101_345,107208,297650.00003663386,297758.33336998057,297800.0000366523,297852.7778144366,298119.4444811361,12.429568690951378,-63.77044021027771,153.0476638927017,-55.61169249132936,15.302545791296769,-1.7868362311708648,-4.152259037180008,-0.403844237901709,2.114584182145128,0.8943955992975335,266.6666666995152,150.00000001845183,997.222222345008,94.4444444560213,361.1111111555365,469.4444445022382,319.44444448378636,N
101_346,107567,298661.11114786944,298752.77781454736,298797.2222589973,298850.0000367816,299113.8889257029,14.07607118883847,-68.45327963155331,161.12552142709063,-59.60070697365209,16.997842114870217,-2.6378340963369444,3.49400267015858,-4.731456759719244,2.05841405919447,1.1709184633862426,263.8888889212976,136.11111112788785,975.000000119966,97.22222223423887,361.1111111555365,452.77777783345664,316.6666667055688,N
101_347,107918,299636.11114798946,299727.7778146674,299772.2222591173,299822.22225912346,300069.4444813761,13.975180734220515,-61.48019414757676,149.50916394490255,-54.45343490591312,17.73440464924579,3.242309906635656,0.2545584272372951,0.2669706760565453,-3.3253928696005928,-5.77162836462977,247.2222222526325,136.11111112782964,930.5555556701147,94.44444445607951,341.666666708712,433.33333338663215,297.2222222588025,N
101_348,108253,300566.6667036595,300655.55559255934,300702.7778147874,300750.0000370154,300988.8889259337,15.148978340969803,-54.16033053282035,136.07353283103672,-50.393708741991205,16.972424951027484,-4.8549179325172656,2.272935603441603,-8.61359823255714,4.758435649744024,2.0839176025367045,238.88888891827082,136.11111112788785,891.6666667764075,94.44444445607951,333.33333337435033,422.2222222741693,286.1111111462815,N
101_349,108574,301450.0000371016,301550.0000371139,301594.4444815638,301641.6667037918,301894.4444816007,15.985482931603686,-67.30731918414615,167.53195753655473,-61.214670747361126,17.39694439912533,-0.6268342784530414,-3.3359790746625047,-0.6097660767826385,2.00028850011079,1.185035628235479,252.777777808893,144.4444444621913,955.5555556730833,91.66666667792015,344.44444448681315,444.44444449909497,300.00000003690366,N
101_350,108918,302411.11114833097,302508.33337056515,302550.0000372369,302602.7778150212,302858.3333706082,13.35971838454672,-69.84792115522744,167.63800264114107,-61.59177466591012,18.933633208550543,2.675931795069835,1.5570530886079692,1.3196472562972583,-4.08944378912475,-5.926645823690569,255.55555558699416,138.8888889059308,988.8888890106464,94.44444445607951,350.00000004307367,447.22222227725433,308.33333337132353,N
101_351,109274,303394.4444817853,303497.22225957573,303538.88892624754,303588.8889262537,303855.5555929532,12.929482942655865,-67.84111163199218,166.25129597532924,-61.70405648637526,16.699274705348977,-4.234689083654413,1.2126569351369323,-6.154111084841131,4.06428134547527,1.8211429474782763,266.6666666995152,144.44444446224952,1000.0000001231092,91.66666667797836,358.33333337749355,461.1111111679347,316.6666667056852,N
101_352,109634,304408.333370799,304497.22225969884,304538.88892637065,304591.6667041549,304858.3333708544,13.213467690502704,-67.33367686131717,158.78332952716005,-58.761606448200965,17.849123623051657,1.1383291769390549,2.053413477787356,-0.1278234637867523,-3.525645940043717,-5.402407727303813,266.666666699457,130.55555557162734,1011.1111112355138,94.44444445607951,361.1111111555365,450.0000000553555,319.44444448372815,N
101_353,109998,305402.7778153659,305505.55559315626,305550.00003760617,305602.77781539044,305852.7778154212,12.369202959842683,-61.66724488207523,148.22062003347054,-54.05545249277786,19.13235478906925,-3.727879897806736,-0.0634639338694959,-6.326974553199205,3.8534798056034023,2.0065414184422066,250.00000003079185,147.22222224029247,966.6666667856625,97.22222223418066,347.2222222649725,450.0000000553555,302.777777815063,N
101_354,110346,306377.77781548584,306472.2222599419,306516.6667043918,306566.666704398,306813.88892665063,14.20896299518689,-61.497309614734704,147.7545013459412,-54.61731172639658,19.94953482699008,0.7316507646835715,5.082550092345859,-5.325081290585368,-0.2465644308289366,-3.19457253950962,247.2222222526325,138.888888905989,958.3333334513009,94.44444445607951,341.666666708712,436.1111111647915,297.2222222588025,N
101_355,110691,307341.66670449334,307430.5555933932,307475.0000378431,307525.00003784924,307766.66670454567,14.594273905041264,-60.46686070459186,144.79341420061897,-53.13314093672803,19.85256843422382,2.68847485976651,-0.1210479478773758,-0.9925069213150572,-2.7477518712212654,-5.319983200385944,241.66666669643018,133.3333333497867,988.8888890105882,94.4444444560213,336.1111111524515,425.0000000523287,291.666666702542,N
101_356,111047,308325.0000379477,308419.4444824038,308463.8889268537,308513.8889268599,308766.6667046688,13.952148160222777,-58.7282575456539,143.19028732527414,-53.67305370376249,17.1035153529621,1.2107376366980485,-2.0761966953514577,-3.334692862571824,2.351333927993621,-0.4949199785457944,252.777777808893,138.888888905989,1008.3333334574709,94.44444445607951,347.2222222649725,441.666666721052,302.777777815063,N
101_357,111410,309322.2222602927,309427.7778158612,309472.2222603112,309522.2222603173,309794.444482573,14.793131352105249,-62.429195152262594,151.20894616648658,-55.05362273935848,17.34737594226152,-1.746612661144681,3.3678509156252607,-8.912713334376331,3.3343709019295686,2.2852743469113794,272.2222222557175,150.00000001851004,1058.3333334635245,94.44444445607951,366.666666711797,472.22222228033934,322.2222222618293,N
101_358,111791,310391.6667048687,310488.88892710296,310530.5555937747,310583.333371559,310844.44448270224,14.465992467496044,-64.61214855249096,152.01306573846068,-55.85155278269349,19.0528634027943,-0.1787482845491207,4.344296475780104,-4.39670553713115,-0.1364812643718322,-1.4289827981495749,261.1111111432547,138.888888905989,1038.8888890167582,94.4444444560213,355.555555599276,452.77777783351485,313.88888892752584,N
101_359,112165,311436.11114944174,311527.7778161197,311569.44448279147,311622.22226057574,311866.6667050503,15.301472203785345,-60.71472984047024,144.69648424963734,-53.33986720146177,19.764122073894992,0.0484435457124102,5.1320475964278085,-5.489671377534601,0.9772990661258594,-2.551362121100118,244.44444447453134,133.3333333497285,991.6666667887475,94.4444444560213,338.88888893055264,430.555555608531,297.2222222588025,N
101_360,112522,312425.0000384524,312516.6667051303,312561.1111495802,312611.1111495864,312863.8889273952,16.318061416316265,-58.553928096377206,140.99899399499537,-51.52418318635959,16.992581954376806,1.6135200576322244,6.209559173281964,-5.954196123986148,-1.1782233724474511,-5.058319174860873,252.7777778088348,136.11111112782964,994.4444445668487,94.44444445607951,347.2222222649143,438.88888894283446,302.7777778150048,N
101_361,112880,313422.2222607973,313511.1111496972,313555.55559414707,313608.33337193134,313855.555594184,15.958767577869573,-60.67206857771624,143.5727440466913,-53.22732091556357,19.774040085218488,3.4517625781039345,-0.3164762354967835,-1.428008147529203,-3.404518622282925,-6.0707917117203705,247.2222222526907,133.3333333497867,1013.8888890136732,97.22222223412246,344.44444448681315,433.33333338674856,300.00000003696186,N
101_362,113245,314438.8889275891,314525.00003871083,314569.44448316074,314622.222260945,314872.22226097574,14.20727102115133,-61.879567845947385,144.42407967805048,-54.24042548974198,17.827395657484825,3.3179282333408997,-1.2299281014942411,-0.996562223741511,-3.138756299589846,-5.512117769343386,250.00000003073364,130.55555557162734,1027.7777779042372,97.22222223418066,347.2222222649143,433.33333338663215,302.7777778150048,N
101_363,113615,315450.0000388246,315555.5555943932,315597.222261065,315650.00003884925,315925.0000388831,13.411130629571128,-60.08847537152339,142.0127249624356,-54.592296421301015,15.095971562979264,3.4083804599502363,-0.0708756779692447,-2.384244401003052,-0.520235547361186,-4.681041174459652,275.00000003387686,147.22222224035067,1027.7777779042954,94.4444444560213,369.44444448989816,475.0000000584987,327.777777818148,N
101_364,113985,316475.0000389508,316580.55559451936,316625.0000389693,316675.00003897544,316950.00003900926,13.50685056934802,-61.954451040248514,149.79818633655364,-55.65533030602286,15.520052368118527,-2.165112227405851,-1.7667474982843778,-4.862930486289815,3.7216412362272977,-0.7880367602235056,275.00000003381865,150.00000001845183,1025.000000126136,94.44444445607951,369.44444448989816,475.0000000584405,325.00000003998866,N
101_365,114354,317516.6667057457,317605.5555946455,317650.0000390954,317702.7778168797,317963.88892802293,13.525138762241449,-69.91056904633537,149.58488183014774,-56.30829860780511,19.279410288362463,-3.2257320638636866,1.7479657817523349,-9.99008499461959,4.978058163019913,0.690448658202611,261.1111111432547,133.3333333497285,908.3333334451308,97.22222223418066,358.33333337743534,447.22222227725433,313.88888892752584,N
101_366,114681,318516.6667058688,318555.55559476244,318558.33337254054,318569.444483653,318622.2222614373,138.94574260230883,-170.99701081947265,-184.78965904710884,-205.1816743248552,179.8221657470258,-39.94546253259186,47.98187545432464,53.00004588970441,62.31381997416473,-64.11237154401508,52.777777784271166,41.666666671750136,66.66666667489335,13.888888890563976,66.66666667483514,105.55555556848412,63.88888889673399,|
101_367,114705,318516.6667058688,318569.444483653,318625.00003921543,318669.44448366534,318716.6667058933,138.94574260230883,-205.1816743248552,178.81081963866436,-153.10797130724015,67.87664626179313,-39.94546253259186,62.31381997416473,-66.58877871592347,59.25933597949796,-25.355643371418257,47.22222222795244,108.33333334664349,991.6666667886893,100.00000001234002,147.22222224029247,200.00000002450543,91.66666667786194,Q
101_368,115062,319480.5555948763,319575.0000393324,319616.6667060041,319666.6667060103,319880.5555949255,15.241760548113506,-60.239558476130384,130.60524298516185,-47.15427361461401,133.9855443516879,-6.204833832019092,1.478474403911588,-10.672792118826344,6.312540870159598,-32.250869333303,213.88888891518582,136.11111112782964,172.2222222434939,91.66666667792015,305.55555559310596,400.0000000491855,263.88888892135583,N
101_369,115124,319613.888928226,319677.77781712275,319788.8889282476,319805.5555949163,319880.5555949255,130.8171167557145,-39.649690070388914,-9.767415103552826,-20.08107856879937,133.9855443516879,-11.177292336062614,4.351639137551567,5.500379584457427,4.675577226921911,-32.250869333303,75.00000000919681,175.00000002159504,983.3333334543277,127.77777779352618,202.777777802723,266.666666699457,91.66666667786194,~
101_370,115478,320563.88892834296,320669.4444839115,320772.22226170194,320775.00003948004,321119.44448396686,11.07207404286746,-6.88816566017431,-3.6125352708485994,-4.1055325861510745,4.386407432283961,0.1438193950858744,1.7011672339709882,-5.668982145922477,-5.263874494618115,1.8613198097938355,344.44444448681315,208.3333333589835,733.3333334235358,105.55555556854233,450.0000000553555,555.5555556238978,347.2222222649143,~
101_371,115742,321383.3333728882,321463.8889284537,321505.5555951255,321561.1111506879,321827.77781738737,12.799011634612372,-56.89977550987432,120.13504924890708,-44.22866806458086,9.53121521586039,-0.6782877567131127,8.523362423514623,-13.261313290279276,-0.6634324260488775,-7.249607514505245,266.666666699457,122.22222223726567,969.4444445637637,97.22222223418066,363.88888893363765,444.4444444991532,322.2222222618875,N
101_372,116091,322336.1111507833,322430.55559523933,322475.00003968924,322525.0000396954,322800.0000397293,11.566943618290413,-54.12830511479852,122.02154182656072,-48.32891431126576,11.019181272173595,-4.840381522322088,4.51719479819616,-16.906674158937513,7.285673201850047,1.337206012537531,275.00000003387686,138.8888889059308,958.3333334513009,94.44444445607951,369.44444448995637,463.88888894597767,325.00000004004687,N
101_373,116436,323302.7778175689,323391.66670646874,323433.33337314054,323488.8889287029,323747.22226206807,12.478058371632288,-62.341696668977576,134.95246020529785,-51.80846222239251,12.072733366547828,2.280448814795432,0.8493374827840277,-5.478180706685623,-1.2556479364612725,-4.33667677496016,258.3333333651535,130.55555557162734,925.0000001138542,97.22222223418066,355.5555555993342,444.4444444991532,313.88888892752584,N
101_374,116769,324233.33337323903,324313.8889288045,324358.3333732544,324413.8889288168,324633.3333732882,14.328213211951446,-59.19110442630955,136.85847594560394,-55.97646056665352,12.6122602784366,-4.509265313558976,2.9620948945763863,-11.297360581168318,6.504018839328347,-4.275559964720952,219.44444447138812,125.00000001536682,913.8888890013914,100.00000001234002,319.44444448372815,400.0000000491855,275.00000003381865,N
101_375,117098,325169.44448446535,325230.555595584,325272.2222622558,325327.77781781816,325547.2222622896,19.194979578969686,-67.21708613603316,135.95000792130773,-50.85005393783018,10.734362241579008,3.6517053345367954,-0.5141571752861067,-8.770760632320485,3.902930481605896,3.450948993957496,219.44444447144633,102.77777779044118,930.5555556700565,97.22222223418066,316.666666705627,377.77777782425983,275.00000003381865,N
101_376,117433,326066.666706798,326161.11115125404,326202.77781792585,326255.5555957101,326511.1111512971,13.8324258806941,-68.56151338332792,140.66474101882008,-55.38849424014749,14.288031855818865,0.5194214671063737,8.946912615445761,-10.684989500637082,0.0146809678648394,-2.4684831568630536,255.55555558699416,136.11111112782964,961.111111229402,94.44444445607951,350.00000004307367,444.44444449909497,308.3333333712653,N
101_377,117779,327030.5555958055,327122.22226248344,327163.88892915525,327216.6667069395,327480.5555958609,12.82040556465016,-61.25936904487294,140.68289543616507,-54.05007712351591,10.88618047413086,-3.362612445962182,-0.7546577603847574,-6.822719111486306,2.9384106438379813,0.7754271270028734,263.88888892135583,133.3333333497285,1013.8888890136732,94.44444445607951,358.33333337743534,450.0000000553555,316.666666705627,N
101_378,118144,328033.3333737068,328136.1111514971,328177.7778181689,328230.5555959532,328511.1111515433,11.229459890980772,-62.5902846570342,136.67620236112504,-51.7043373287038,12.701642510998674,3.6544616895694895,5.506951405073039,-8.7440954493417,1.4362201606850535,-2.9424634069062336,280.55555559007917,144.4444444621331,1022.2222223480348,94.44444445607951,375.0000000461587,477.77777783648344,333.33333337435033,N
101_379,118512,329066.6667071672,329155.55559606705,329200.00004051696,329252.7778183012,329516.6667072226,13.14701833781888,-56.06957326295898,127.44903315274044,-47.69966453378913,9.852652478494791,3.2830725895308634,-0.3906892691847983,-5.21595438770351,0.8597790985265762,-3.188744721367107,263.88888892135583,133.3333333497285,947.2222223387798,97.22222223418066,361.1111111555365,450.0000000553555,316.666666705627,N
101_380,118853,330013.888929506,330105.555596184,330147.22226285574,330197.2222628619,330450.0000406708,14.421723415613178,-50.78493295453625,129.4907105575628,-47.683392241643446,12.08895242622854,0.2626599779733407,3.2090088780744965,-7.45408418049679,4.608090116663711,1.7519349423697292,252.777777808893,133.3333333497285,900.0000001107692,91.66666667792015,344.44444448681315,436.1111111647915,302.777777815063,N
101_381,119177,330938.88892961986,331000.0000407385,331047.2222629665,331094.4444851946,331352.77781855967,13.101180363149728,-63.15217310108643,136.0934935269363,-43.54671028378225,18.256013589570685,0.8647886277465742,1.3728828640954809,-7.762675606752322,5.352738703576408,2.2097016039009105,258.3333333650953,108.33333334664349,930.5555556701147,94.44444445607951,352.7777778211748,413.88888893980766,305.5555555931642,N
101_382,119512,331852.77781862125,331936.1111519648,331977.7778186366,332030.5555964209,332297.2222631204,15.515780654422883,-57.41189399810446,133.07696105152908,-50.58935418689386,9.907657843146264,1.593208835070586,4.020149316097322,-3.906613801940812,-1.706350717751394,-4.975565429074822,266.6666666995152,125.00000001536682,925.0000001138542,94.44444445607951,361.1111111555947,444.4444444991532,319.44444448378636,N
101_383,119845,332758.3333742882,332861.11115207867,332902.7778187505,332955.55559653474,333225.0000410124,13.855707609502192,-56.83037463630991,138.3010295292615,-50.55147901692449,13.889375225868177,0.2927753637954697,3.584263360650684,-2.603378331066072,-1.5982416217388826,-1.8289320661287547,269.44444447767455,144.44444446224952,905.5555556669715,94.44444445607951,363.88888893375406,466.66666672419524,322.2222222619457,N
101_384,120171,333669.4444855115,333763.88892996754,333808.33337441745,333858.3333744236,334119.44448556687,13.315098371792814,-64.94895754441293,152.5231991757655,-55.03147914019655,17.604113338667194,1.2252597975452149,3.8612193170983593,-4.125198199720908,3.526037727065958,-0.0156657295155126,261.1111111432547,138.8888889059308,919.4444445576519,94.44444445607951,355.5555555993342,450.0000000553555,311.1111111494247,N
101_385,120502,334591.6667078472,334686.1111523033,334727.7778189751,334780.55559675937,335036.1111523464,14.377638280465774,-67.23864603383379,153.97567794044065,-56.22380691928832,16.724838683412877,-0.7237342844717323,-1.160637239926183,-1.7259657794414085,1.7195154291583263,0.4166385611276657,255.55555558705237,136.11111112788785,891.6666667764075,94.44444445607951,350.0000000431319,444.4444444992114,308.33333337132353,N
101_386,120823,335488.8889301799,335577.7778190797,335619.4444857515,335672.2222635358,335930.5555969009,16.186445560273143,-63.56591868552028,147.42954557328164,-53.38300040812998,14.37816175108886,-0.6655622088682872,-1.0932770338090378,-2.092913145641893,1.171580463198282,-1.4303546803215192,258.3333333650953,130.55555557162734,902.7777778888703,94.44444445607951,352.7777778211748,441.6666667209938,311.1111111493665,N
101_387,121148,336386.1111525125,336477.77781919047,336522.2222636404,336569.4444858684,336813.8889303429,14.2396967101009,-58.53437753091021,141.26652268134052,-51.30690591941894,14.368538160880428,0.1513523225525466,-0.05088788622289,-3.146854199043727,0.5122251579188554,-3.541204794828826,244.44444447453134,136.11111112788785,861.1111112171202,91.66666667792015,336.1111111524515,427.77777783042984,291.666666702542,N
101_388,121458,337247.2222637296,337338.8889304076,337383.3333748575,337430.5555970855,337675.00004156004,14.015143059023355,-61.58056292814357,160.98172030819038,-57.48392793814212,17.18579456346585,1.091153835416294,-2.573394493515768,2.454428044207224,-0.1064508680503633,-0.9659364089862706,244.44444447453134,136.11111112788785,838.8888889921363,91.66666667792015,336.1111111524515,427.77777783042984,291.666666702542,N
101_389,121760,338083.33337494364,338177.7778193997,338222.22226384963,338269.44448607764,338522.22226388654,15.51365991875838,-60.73098879209911,159.40071633159707,-58.03853858875807,17.09408100721578,-0.8242283361673749,-2.991300033183958,2.1554345917113498,0.9050938094320548,0.0597969553621462,252.777777808893,138.888888905989,919.4444445575937,91.66666667792015,344.44444448681315,438.88888894289266,300.00000003690366,N
101_390,122091,338997.222263945,339097.2222639573,339141.6667084072,339191.6667084134,339452.7778195566,14.736464900906729,-67.16430849750039,168.71761751289142,-62.592757264337145,17.0399791392981,0.0109511233969692,-1.713007331711648,1.6791023712410107,-0.4456643527090906,-1.2208225651408458,261.11111114319647,144.44444446224952,986.111111232487,94.44444445607951,355.555555599276,455.555555611616,311.1111111493665,N
101_391,122446,339988.8889307337,340080.55559741164,340127.7778196397,340177.7778196458,340444.44448634534,13.011172892396823,-72.26546516116748,173.66259998254088,-64.86896516607464,12.870884943660704,0.1682114315503152,0.1206673323469233,0.9379242242540632,-2.202546869442091,-2.124031528195349,266.6666666995152,138.888888905989,988.8888890105882,97.22222223418066,363.88888893369585,455.555555611616,316.666666705627,N
101_392,122802,340980.5555975224,341072.2222642004,341116.6667086503,341166.66670865647,341422.22226424346,14.463867328902989,-72.05315490469413,175.44786148573883,-65.60086751903502,16.820565869580005,-0.5982567922275984,-2.181489588427451,0.7602029780584276,0.9829547866431142,0.4169986767460785,255.55555558699416,136.11111112788785,952.7777778950403,94.44444445607951,350.00000004307367,441.666666721052,305.5555555931642,N
101_393,123145,341933.33337541745,342025.00004209543,342069.44448654534,342116.6667087733,342363.88893102604,17.18685379879178,-71.91462011140743,173.98337416890496,-64.24416678083631,17.08295009650271,0.0830124844051534,0.8426835579418401,0.8929470906560151,-1.3781942809824763,-0.9353302534918958,247.2222222527489,136.11111112788785,916.6666667794925,91.66666667786194,338.88888893061085,430.5555556085892,294.44444448070135,N
101_394,123475,342855.5555977532,342944.444486653,342986.11115332483,343038.8889311091,343288.88893113984,17.9375288605709,-71.54900627889577,168.73030130751457,-61.401907354570426,18.83175782605645,0.3644686469309696,-2.264230769530854,3.009089488892126,-1.66521233561951,-1.853204051460247,250.00000003073364,130.55555557162734,966.6666667856043,94.44444445607951,344.44444448681315,433.33333338663215,302.7777778150048,N
101_395,123823,343819.4444867607,343908.3333756605,343952.77782011044,344005.5555978948,344255.5555979255,15.270618905176354,-70.32051282517526,167.44485896236603,-61.16704799985269,18.885841642951497,-1.759441596771789,-0.2171057825409501,0.2100881109102459,0.2831949980287554,1.204900420483555,250.00000003067544,133.3333333497285,988.8888890106464,97.22222223429708,347.2222222649725,436.1111111647915,302.777777815063,N
101_396,124179,344802.7778202151,344897.2222646712,344941.6667091211,344991.6667091272,345255.5555980486,14.7016208278163,-66.33987702623722,159.42803742315533,-57.59526514617004,17.15915107403308,0.8205449655907266,0.3496421829169099,0.6148249471266458,-1.5469711715476522,-1.997669670873836,263.88888892141404,138.888888905989,991.6666667886893,94.4444444560213,358.33333337743534,452.77777783351485,313.88888892752584,N
101_397,124536,345786.1111536694,345888.88893145986,345933.3333759098,345986.11115369404,346241.66670928104,13.08505840902306,-68.40765617495997,162.28408447074423,-57.8487409302849,18.35101262790061,-0.3790717536029089,-0.8806641731089291,-0.4644240129157337,0.497925094405881,-0.3177633832379303,255.55555558699416,147.22222224035067,991.6666667887475,97.22222223418066,352.7777778211748,455.555555611616,308.3333333712653,N
101_398,124893,346791.66670934873,346883.3333760267,346925.0000426985,346977.7778204828,347233.3333760698,14.5083027955563,-65.52176339917011,155.112483362036,-55.81386978883758,17.538704967429233,-1.7704665340292336,1.0157361951343178,-0.563527820431249,-0.3969586098039024,-1.7393832266265403,255.55555558699416,133.3333333497867,944.4444445606787,94.44444445607951,350.00000004307367,441.666666721052,308.3333333712653,N
101_399,125233,347727.7778205751,347825.0000428093,347869.4444872592,347919.4444872653,348166.666709518,16.244587522998383,-59.19404294857748,146.7141436367086,-52.58405706132388,16.94698184452497,-0.6313123513232507,-0.0479138545348675,-3.3533567823705672,2.452958444918088,1.184250856413951,247.2222222526907,141.66666668409016,916.6666667794925,94.4444444560213,341.666666708712,438.88888894289266,297.2222222588025,N
101_400,125563,348650.0000429108,348741.6667095888,348786.1111540387,348833.3333762667,349083.3333762975,16.551885707800995,-65.87570715412073,158.03317901751234,-56.478253550751546,18.04112121405779,0.4631437729398168,-2.036430319441201,0.3736528694989572,0.2214115617481613,-2.3983666768494087,250.00000003079185,136.11111112788785,905.5555556669715,91.66666667792015,341.666666708712,433.33333338669036,297.2222222588025,N
101_401,125889,349555.55559857783,349647.2222652557,349691.66670970566,349738.88893193373,349991.6667097426,17.968044606416328,-64.72034756685052,162.48042554295714,-57.65052945893478,19.22646700120632,2.539524383783191,0.1766207538442878,0.2531686810613502,-1.31796951650659,-3.209962889303696,252.777777808893,136.11111112782964,938.8888890044764,91.66666667803656,344.44444448692957,436.1111111647915,300.00000003696186,N
101_402,126227,350488.88893202605,350586.11115426023,350630.55559871014,350680.55559871625,350947.22226541577,15.517996366419812,-72.05094679407033,171.97241855528966,-63.42830023505634,17.055945997672602,0.2097760657683777,-1.6099423728996065,-0.6791188083031574,1.7625246871387863,1.9699912736045764,266.6666666995152,141.66666668409016,1013.8888890136732,94.4444444560213,361.1111111555365,458.33333338971715,316.666666705627,N
101_403,126592,351508.3333765959,351600.0000432739,351644.4444877238,351694.4444877299,351972.2222655419,13.064869113197052,-72.6503842032153,169.1161241816798,-62.209102813003646,16.67421470528796,1.4231734679330803,-1.1614941482630603,1.417468894068901,-1.556608181969842,-2.774038211355018,277.777777811978,136.11111112788785,1002.7777779012104,94.4444444560213,372.2222222679993,463.88888894597767,327.7777778180898,N
101_404,126953,352511.11115449714,352602.77782117506,352647.222265625,352697.22226563114,352955.5555989963,13.467818930695586,-70.4379633540883,164.46191496561298,-59.14884072157054,18.40729422584928,-1.407209885347892,-1.1123928219723374,-0.6900289845563713,1.008378318147081,0.9139255199647692,258.3333333651535,136.11111112788785,958.3333334512427,94.44444445607951,352.77777782123303,444.4444444991532,308.3333333712653,N
101_405,127298,353469.44448794844,353563.88893240446,353605.55559907627,353658.33337686054,353908.3333768913,16.173540687427565,-66.36571021993075,158.00249842593576,-57.3686874257496,19.00010740065094,2.1451828012667216,-1.0838098251302786,2.246553614325016,-1.997299632329868,-2.450653422831423,250.00000003079185,136.11111112782964,938.8888890044764,94.44444445607951,344.44444448687136,438.88888894289266,302.777777815063,N
101_406,127636,354408.33337695285,354502.77782140893,354544.44448808074,354597.222265865,354833.3333770052,16.47345114565836,-66.29289756467861,159.25227062732102,-56.5965993553632,19.53402300016895,-0.9178721838640264,-1.0710040340126832,-0.7222016650883962,1.7325630301321158,1.2516761745970093,236.11111114016967,136.11111112788785,922.2222223356948,94.44444445607951,330.5555555962492,425.0000000523287,288.88888892444083,N
101_407,127968,355336.1111548448,355422.2222659665,355466.66671041644,355516.6667104226,355766.6667104534,16.83875076102455,-67.03583006396633,158.84391568020928,-56.18471537387092,17.398889071794567,1.4775805632978058,-1.675139530902436,1.903115398389806,-1.3329034548769303,-2.2827068998237072,250.00000003079185,130.55555557162734,894.4444445545669,94.44444445607951,344.44444448687136,430.5555556085892,300.00000003696186,N
101_408,128290,356222.222266065,356316.66671052104,356361.111154971,356413.8889327553,356677.77782167663,17.08350701078224,-68.6171130837481,163.70162958189087,-57.37539342299199,19.641843645126357,1.7800041692651665,-1.3952679199475586,1.0815595875376396,-1.3949958551541737,-1.7728219069190734,263.88888892135583,138.888888905989,947.2222223387798,97.22222223423887,361.1111111555947,455.555555611616,316.666666705627,N
101_409,128631,357175.00004396006,357263.8889328599,357308.3333773098,357361.11115509405,357627.7778217936,13.290332531530032,-70.4354920847438,164.48361757878334,-58.33311685876117,18.2247059089529,-1.6267168751640233,1.4879669684113104,-1.221535507043754,-0.5001571067916007,-1.4734411300325831,266.6666666995734,133.3333333497285,983.3333334543859,97.22222223418066,363.88888893375406,452.77777783357305,319.44444448384456,N
101_410,128985,358152.7778218582,358247.2222663142,358291.66671076417,358341.6667107703,358616.66671080416,15.362361637564982,-68.08962786950978,162.37660721601435,-58.232181754610615,16.47380849278514,-0.5060962319017809,-1.4991848616388184,-0.3017269844596803,1.2329319938219772,0.7878663848376684,275.00000003387686,138.888888905989,1019.4444445698755,94.44444445607951,369.44444448995637,463.88888894597767,325.00000003998866,N
101_411,129352,359166.66671087185,359269.44448866224,359311.11115533405,359366.6667108965,359627.7778220397,13.900700997073685,-70.25451614619556,161.96639160919017,-51.19841251768747,18.49166711481427,1.4049839267756583,1.3041754910992545,0.0068942217208981,-1.0591153592915898,-1.958934754504496,261.11111114319647,144.4444444621913,950.0000001169392,97.22222223423887,358.33333337743534,461.1111111678183,316.666666705627,N
101_412,129694,360119.4444887669,360216.6667110011,360261.111155451,360308.333377679,360566.66671104415,17.244905962062465,-64.8136264739542,145.0833917956844,-49.48463999400264,24.666768490376267,-0.4895546478193028,-1.308447191351462,-3.197924881684339,2.4790312840048587,-0.260365988087664,258.3333333651535,141.66666668409016,869.4444445514237,91.66666667792015,350.00000004307367,447.22222227725433,305.5555555931642,N
101_413,130007,360986.1111555402,361086.1111555525,361130.5556000024,361183.3333777867,361427.7778222612,19.477285864579088,-56.40005446636489,134.90082799918056,-44.85266867548594,16.43797202972893,-0.5098597901680078,0.0804885307904311,-7.473606881999249,1.5180760022710016,-1.1942428085602033,244.44444447453134,144.4444444621913,905.5555556670297,97.22222223418066,341.666666708712,441.6666667209938,297.2222222588025,N
